PDB_ID	RAW_JSON	TASK_NAME	SPLIT	JSON_RNA_CHAIN_COUNT	MANIFEST_RNA_CHAIN_COUNT	MAX_CHAIN_LENGTH	SEQUENCE_MULTISET_MATCH	HAS_NON_ACGU	HAS_OVERLENGTH_CHAIN	STATUS	ISSUE_CODES
3DW4	/storage9920/home/tinghao.xia/Json_data/Simple_json/3dw4.json	3DW4	train	1	1	27	True	False	False	PASS	
3DW5	/storage9920/home/tinghao.xia/Json_data/Simple_json/3dw5.json	3DW5	train	1	1	27	True	False	False	PASS	
3DW6	/storage9920/home/tinghao.xia/Json_data/Simple_json/3dw6.json	3DW6	train	1	1	27	True	False	False	PASS	
3DW7	/storage9920/home/tinghao.xia/Json_data/Simple_json/3dw7.json	3DW7	train	1	1	27	True	False	False	PASS	
3E5C	/storage9920/home/tinghao.xia/Json_data/Simple_json/3e5c.json	3E5C	train	1	1	53	True	False	False	PASS	
3E5E	/storage9920/home/tinghao.xia/Json_data/Simple_json/3e5e.json	3E5E	train	1	1	53	True	False	False	PASS	
3E5F	/storage9920/home/tinghao.xia/Json_data/Simple_json/3e5f.json	3E5F	train	1	1	53	True	False	False	PASS	
3EOG	/storage9920/home/tinghao.xia/Json_data/Simple_json/3eog.json	3EOG	train	2	2	412	True	False	False	PASS	
3EOH	/storage9920/home/tinghao.xia/Json_data/Simple_json/3eoh.json	3EOH	train	2	2	412	True	False	False	PASS	
3F2Q	/storage9920/home/tinghao.xia/Json_data/Simple_json/3f2q.json	3F2Q	train	1	1	112	True	False	False	PASS	
3F2T	/storage9920/home/tinghao.xia/Json_data/Simple_json/3f2t.json	3F2T	train	1	1	112	True	False	False	PASS	
3F2W	/storage9920/home/tinghao.xia/Json_data/Simple_json/3f2w.json	3F2W	train	1	1	112	True	False	False	PASS	
3F2X	/storage9920/home/tinghao.xia/Json_data/Simple_json/3f2x.json	3F2X	train	1	1	112	True	False	False	PASS	
3F2Y	/storage9920/home/tinghao.xia/Json_data/Simple_json/3f2y.json	3F2Y	train	1	1	112	True	False	False	PASS	
3F30	/storage9920/home/tinghao.xia/Json_data/Simple_json/3f30.json	3F30	train	1	1	112	True	False	False	PASS	
3F4E	/storage9920/home/tinghao.xia/Json_data/Simple_json/3f4e.json	3F4E	train	2	2	56	True	False	False	PASS	
3F4G	/storage9920/home/tinghao.xia/Json_data/Simple_json/3f4g.json	3F4G	train	2	2	56	True	False	False	PASS	
3F4H	/storage9920/home/tinghao.xia/Json_data/Simple_json/3f4h.json	3F4H	train	2	2	56	True	False	False	PASS	
3FAR	/storage9920/home/tinghao.xia/Json_data/Simple_json/3far.json	3FAR	train	2	2	23	True	False	False	PASS	
3FO4	/storage9920/home/tinghao.xia/Json_data/Simple_json/3fo4.json	3FO4	train	1	1	68	True	False	False	PASS	
3FO6	/storage9920/home/tinghao.xia/Json_data/Simple_json/3fo6.json	3FO6	train	1	1	68	True	False	False	PASS	
3FS0	/storage9920/home/tinghao.xia/Json_data/Simple_json/3fs0.json	3FS0	train	2	2	11	True	False	False	PASS	
3FTM	/storage9920/home/tinghao.xia/Json_data/Simple_json/3ftm.json	3FTM	train	4	4	12	True	False	False	PASS	
3FU2	/storage9920/home/tinghao.xia/Json_data/Simple_json/3fu2.json	3FU2	train	3	3	34	True	False	False	PASS	
3FWO	/storage9920/home/tinghao.xia/Json_data/Simple_json/3fwo.json	3FWO	train	2	2	2880	True	False	True	FAIL	OVER_MAX_LENGTH
3G4M	/storage9920/home/tinghao.xia/Json_data/Simple_json/3g4m.json	3G4M	train	1	1	67	True	False	False	PASS	
3G78	/storage9920/home/tinghao.xia/Json_data/Simple_json/3g78.json	3G78	train	2	2	412	True	False	False	PASS	
3GAO	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gao.json	3GAO	train	1	1	67	True	False	False	PASS	
3GCA	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gca.json	3GCA	train	1	1	33	True	False	False	PASS	
3GER	/storage9920/home/tinghao.xia/Json_data/Simple_json/3ger.json	3GER	train	1	1	67	True	False	False	PASS	
3GES	/storage9920/home/tinghao.xia/Json_data/Simple_json/3ges.json	3GES	train	1	1	67	True	False	False	PASS	
3GLP	/storage9920/home/tinghao.xia/Json_data/Simple_json/3glp.json	3GLP	train	5	5	8	True	False	False	PASS	
3GM7	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gm7.json	3GM7	train	2	2	18	True	False	False	PASS	
3GOG	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gog.json	3GOG	train	1	1	67	True	False	False	PASS	
3GOT	/storage9920/home/tinghao.xia/Json_data/Simple_json/3got.json	3GOT	train	1	1	67	True	False	False	PASS	
3GS1	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gs1.json	3GS1	train	4	4	19	True	False	False	PASS	
3GS5	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gs5.json	3GS5	train	2	2	36	True	False	False	PASS	
3GS8	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gs8.json	3GS8	train	4	4	19	True	False	False	PASS	
3GVN	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gvn.json	3GVN	train	2	2	7	True	False	False	PASS	
3GX2	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gx2.json	3GX2	train	1	1	94	True	False	False	PASS	
3GX3	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gx3.json	3GX3	train	1	1	94	True	False	False	PASS	
3GX5	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gx5.json	3GX5	train	1	1	94	True	False	False	PASS	
3GX6	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gx6.json	3GX6	train	1	1	94	True	False	False	PASS	
3GX7	/storage9920/home/tinghao.xia/Json_data/Simple_json/3gx7.json	3GX7	train	1	1	94	True	False	False	PASS	
3HGA	/storage9920/home/tinghao.xia/Json_data/Simple_json/3hga.json	3HGA	train	1	1	6	True	False	False	PASS	
3IBK	/storage9920/home/tinghao.xia/Json_data/Simple_json/3ibk.json	3IBK	train	2	2	12	True	False	False	PASS	
3IGI	/storage9920/home/tinghao.xia/Json_data/Simple_json/3igi.json	3IGI	train	2	2	412	True	False	False	PASS	
3IQN	/storage9920/home/tinghao.xia/Json_data/Simple_json/3iqn.json	3IQN	train	1	1	94	True	False	False	PASS	
3IQP	/storage9920/home/tinghao.xia/Json_data/Simple_json/3iqp.json	3IQP	train	1	1	94	True	False	False	PASS	
3IQR	/storage9920/home/tinghao.xia/Json_data/Simple_json/3iqr.json	3IQR	train	1	1	94	True	False	False	PASS	
3IVN	/storage9920/home/tinghao.xia/Json_data/Simple_json/3ivn.json	3IVN	train	2	2	70	True	True	False	FAIL	NON_ACGU_SEQUENCE
3IZD	/storage9920/home/tinghao.xia/Json_data/Simple_json/3izd.json	3IZD	train	1	1	151	True	False	False	PASS	
3J28	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j28.json	3J28	train	1	1	1533	True	False	True	FAIL	OVER_MAX_LENGTH
3J29	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j29.json	3J29	train	1	1	1533	True	False	True	FAIL	OVER_MAX_LENGTH
3J2A	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j2a.json	3J2A	train	1	1	1533	True	False	True	FAIL	OVER_MAX_LENGTH
3J2B	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j2b.json	3J2B	train	1	1	1533	True	False	True	FAIL	OVER_MAX_LENGTH
3J2C	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j2c.json	3J2C	train	3	3	927	True	False	False	PASS	
3J2D	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j2d.json	3J2D	train	1	1	1533	True	False	True	FAIL	OVER_MAX_LENGTH
3J2E	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j2e.json	3J2E	train	1	1	1533	True	False	True	FAIL	OVER_MAX_LENGTH
3J2F	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j2f.json	3J2F	train	1	1	1533	True	False	True	FAIL	OVER_MAX_LENGTH
3J2G	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j2g.json	3J2G	train	1	1	1533	True	False	True	FAIL	OVER_MAX_LENGTH
3J2H	/storage9920/home/tinghao.xia/Json_data/Simple_json/3j2h.json	3J2H	train	1	1	1533	True	False	True	FAIL	OVER_MAX_LENGTH
3JQ4	/storage9920/home/tinghao.xia/Json_data/Simple_json/3jq4.json	3JQ4	train	2	2	2880	True	False	True	FAIL	OVER_MAX_LENGTH
3JXQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/3jxq.json	3JXQ	train	4	4	6	True	True	False	FAIL	NON_ACGU_SEQUENCE
3JXR	/storage9920/home/tinghao.xia/Json_data/Simple_json/3jxr.json	3JXR	train	3	3	6	True	True	False	FAIL	NON_ACGU_SEQUENCE
3K1V	/storage9920/home/tinghao.xia/Json_data/Simple_json/3k1v.json	3K1V	train	1	1	34	True	False	False	PASS	
3L0U	/storage9920/home/tinghao.xia/Json_data/Simple_json/3l0u.json	3L0U	train	1	1	76	True	False	False	PASS	
3LA5	/storage9920/home/tinghao.xia/Json_data/Simple_json/3la5.json	3LA5	train	1	1	71	True	False	False	PASS	
3LOA	/storage9920/home/tinghao.xia/Json_data/Simple_json/3loa.json	3LOA	train	2	2	23	True	False	False	PASS	
3MEI	/storage9920/home/tinghao.xia/Json_data/Simple_json/3mei.json	3MEI	train	2	2	23	True	False	False	PASS	
3MIJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/3mij.json	3MIJ	train	1	1	12	True	False	False	PASS	
3MJ3	/storage9920/home/tinghao.xia/Json_data/Simple_json/3mj3.json	3MJ3	train	2	2	29	True	False	False	PASS	
3MJA	/storage9920/home/tinghao.xia/Json_data/Simple_json/3mja.json	3MJA	train	2	2	29	True	False	False	PASS	
3MJB	/storage9920/home/tinghao.xia/Json_data/Simple_json/3mjb.json	3MJB	train	2	2	29	True	False	False	PASS	
3ND3	/storage9920/home/tinghao.xia/Json_data/Simple_json/3nd3.json	3ND3	train	1	1	16	True	False	False	PASS	
3ND4	/storage9920/home/tinghao.xia/Json_data/Simple_json/3nd4.json	3ND4	train	1	1	16	True	False	False	PASS	
3NJ6	/storage9920/home/tinghao.xia/Json_data/Simple_json/3nj6.json	3NJ6	train	1	1	10	True	False	False	PASS	
3NJ7	/storage9920/home/tinghao.xia/Json_data/Simple_json/3nj7.json	3NJ7	train	6	6	10	True	False	False	PASS	
3NPN	/storage9920/home/tinghao.xia/Json_data/Simple_json/3npn.json	3NPN	train	1	1	54	True	False	False	PASS	
3NPQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/3npq.json	3NPQ	train	3	3	54	True	False	False	PASS	
3OWI	/storage9920/home/tinghao.xia/Json_data/Simple_json/3owi.json	3OWI	train	2	2	88	True	False	False	PASS	
3OWW	/storage9920/home/tinghao.xia/Json_data/Simple_json/3oww.json	3OWW	train	2	2	88	True	False	False	PASS	
3OWZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/3owz.json	3OWZ	train	2	2	88	True	False	False	PASS	
3OX0	/storage9920/home/tinghao.xia/Json_data/Simple_json/3ox0.json	3OX0	train	2	2	88	True	False	False	PASS	
3OXB	/storage9920/home/tinghao.xia/Json_data/Simple_json/3oxb.json	3OXB	train	2	2	88	True	False	False	PASS	
3OXD	/storage9920/home/tinghao.xia/Json_data/Simple_json/3oxd.json	3OXD	train	2	2	88	True	False	False	PASS	
3OXE	/storage9920/home/tinghao.xia/Json_data/Simple_json/3oxe.json	3OXE	train	2	2	88	True	False	False	PASS	
3OXJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/3oxj.json	3OXJ	train	2	2	88	True	False	False	PASS	
3OXM	/storage9920/home/tinghao.xia/Json_data/Simple_json/3oxm.json	3OXM	train	2	2	88	True	False	False	PASS	
3P22	/storage9920/home/tinghao.xia/Json_data/Simple_json/3p22.json	3P22	train	8	8	40	True	False	False	PASS	
3P4A	/storage9920/home/tinghao.xia/Json_data/Simple_json/3p4a.json	3P4A	train	6	6	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
3P4B	/storage9920/home/tinghao.xia/Json_data/Simple_json/3p4b.json	3P4B	train	6	6	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
3P4C	/storage9920/home/tinghao.xia/Json_data/Simple_json/3p4c.json	3P4C	train	2	2	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
3P4D	/storage9920/home/tinghao.xia/Json_data/Simple_json/3p4d.json	3P4D	train	2	2	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
3P59	/storage9920/home/tinghao.xia/Json_data/Simple_json/3p59.json	3P59	train	8	8	15	True	False	False	PASS	
3PDR	/storage9920/home/tinghao.xia/Json_data/Simple_json/3pdr.json	3PDR	train	2	2	161	True	False	False	PASS	
3PHP	/storage9920/home/tinghao.xia/Json_data/Simple_json/3php.json	3PHP	train	1	1	23	True	False	False	PASS	
3Q3Z	/storage9920/home/tinghao.xia/Json_data/Simple_json/3q3z.json	3Q3Z	train	2	2	75	True	False	False	PASS	
3Q50	/storage9920/home/tinghao.xia/Json_data/Simple_json/3q50.json	3Q50	train	1	1	33	True	False	False	PASS	
3Q51	/storage9920/home/tinghao.xia/Json_data/Simple_json/3q51.json	3Q51	train	1	1	33	True	False	False	PASS	
3R1C	/storage9920/home/tinghao.xia/Json_data/Simple_json/3r1c.json	3R1C	train	36	36	8	True	False	False	PASS	
3R1D	/storage9920/home/tinghao.xia/Json_data/Simple_json/3r1d.json	3R1D	train	5	5	11	True	True	False	FAIL	NON_ACGU_SEQUENCE
3R1E	/storage9920/home/tinghao.xia/Json_data/Simple_json/3r1e.json	3R1E	train	2	2	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
3R4F	/storage9920/home/tinghao.xia/Json_data/Simple_json/3r4f.json	3R4F	train	1	1	66	True	False	False	PASS	
3RG5	/storage9920/home/tinghao.xia/Json_data/Simple_json/3rg5.json	3RG5	train	2	2	86	True	False	False	PASS	
3RKF	/storage9920/home/tinghao.xia/Json_data/Simple_json/3rkf.json	3RKF	train	4	4	67	True	False	False	PASS	
3S49	/storage9920/home/tinghao.xia/Json_data/Simple_json/3s49.json	3S49	train	7	7	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
3S4P	/storage9920/home/tinghao.xia/Json_data/Simple_json/3s4p.json	3S4P	train	2	2	21	True	False	False	PASS	
3S7C	/storage9920/home/tinghao.xia/Json_data/Simple_json/3s7c.json	3S7C	train	1	1	27	True	True	False	FAIL	NON_ACGU_SEQUENCE
3S8U	/storage9920/home/tinghao.xia/Json_data/Simple_json/3s8u.json	3S8U	train	1	1	27	True	True	False	FAIL	NON_ACGU_SEQUENCE
3SD3	/storage9920/home/tinghao.xia/Json_data/Simple_json/3sd3.json	3SD3	train	1	1	89	True	False	False	PASS	
3SJ2	/storage9920/home/tinghao.xia/Json_data/Simple_json/3sj2.json	3SJ2	train	2	2	19	True	False	False	PASS	
3SKI	/storage9920/home/tinghao.xia/Json_data/Simple_json/3ski.json	3SKI	train	2	2	68	True	False	False	PASS	
3SKL	/storage9920/home/tinghao.xia/Json_data/Simple_json/3skl.json	3SKL	train	2	2	66	True	False	False	PASS	
3SKR	/storage9920/home/tinghao.xia/Json_data/Simple_json/3skr.json	3SKR	train	2	2	66	True	False	False	PASS	
3SKT	/storage9920/home/tinghao.xia/Json_data/Simple_json/3skt.json	3SKT	train	2	2	66	True	False	False	PASS	
3SKW	/storage9920/home/tinghao.xia/Json_data/Simple_json/3skw.json	3SKW	train	2	2	66	True	False	False	PASS	
3SKZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/3skz.json	3SKZ	train	2	2	68	True	False	False	PASS	
3SLM	/storage9920/home/tinghao.xia/Json_data/Simple_json/3slm.json	3SLM	train	2	2	68	True	False	False	PASS	
3SLQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/3slq.json	3SLQ	train	2	2	68	True	False	False	PASS	
3SUH	/storage9920/home/tinghao.xia/Json_data/Simple_json/3suh.json	3SUH	train	1	1	101	True	False	False	PASS	
3SUX	/storage9920/home/tinghao.xia/Json_data/Simple_json/3sux.json	3SUX	train	1	1	101	True	False	False	PASS	
3SUY	/storage9920/home/tinghao.xia/Json_data/Simple_json/3suy.json	3SUY	train	1	1	101	True	False	False	PASS	
3SYW	/storage9920/home/tinghao.xia/Json_data/Simple_json/3syw.json	3SYW	train	2	2	19	True	False	False	PASS	
3SZX	/storage9920/home/tinghao.xia/Json_data/Simple_json/3szx.json	3SZX	train	2	2	19	True	False	False	PASS	
3T4B	/storage9920/home/tinghao.xia/Json_data/Simple_json/3t4b.json	3T4B	train	1	1	84	True	False	False	PASS	
3TD0	/storage9920/home/tinghao.xia/Json_data/Simple_json/3td0.json	3TD0	train	2	2	23	True	False	False	PASS	
3TD1	/storage9920/home/tinghao.xia/Json_data/Simple_json/3td1.json	3TD1	train	2	2	23	True	False	False	PASS	
3TRA	/storage9920/home/tinghao.xia/Json_data/Simple_json/3tra.json	3TRA	train	1	1	75	True	False	False	PASS	
3TZR	/storage9920/home/tinghao.xia/Json_data/Simple_json/3tzr.json	3TZR	train	2	2	20	True	False	False	PASS	
3VRS	/storage9920/home/tinghao.xia/Json_data/Simple_json/3vrs.json	3VRS	train	1	1	52	True	False	False	PASS	
3WRU	/storage9920/home/tinghao.xia/Json_data/Simple_json/3wru.json	3WRU	train	2	2	23	True	False	False	PASS	
3ZD4	/storage9920/home/tinghao.xia/Json_data/Simple_json/3zd4.json	3ZD4	train	2	2	43	True	False	False	PASS	
3ZD5	/storage9920/home/tinghao.xia/Json_data/Simple_json/3zd5.json	3ZD5	train	2	2	43	True	False	False	PASS	
3ZP8	/storage9920/home/tinghao.xia/Json_data/Simple_json/3zp8.json	3ZP8	train	2	2	43	True	False	False	PASS	
402D	/storage9920/home/tinghao.xia/Json_data/Simple_json/402d.json	402D	train	2	2	8	True	False	False	PASS	
405D	/storage9920/home/tinghao.xia/Json_data/Simple_json/405d.json	405D	train	2	2	16	True	False	False	PASS	
406D	/storage9920/home/tinghao.xia/Json_data/Simple_json/406d.json	406D	train	2	2	17	True	False	False	PASS	
409D	/storage9920/home/tinghao.xia/Json_data/Simple_json/409d.json	409D	train	6	6	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
413D	/storage9920/home/tinghao.xia/Json_data/Simple_json/413d.json	413D	train	1	1	13	True	False	False	PASS	
420D	/storage9920/home/tinghao.xia/Json_data/Simple_json/420d.json	420D	train	2	2	16	True	False	False	PASS	
422D	/storage9920/home/tinghao.xia/Json_data/Simple_json/422d.json	422D	train	2	2	12	True	False	False	PASS	
429D	/storage9920/home/tinghao.xia/Json_data/Simple_json/429d.json	429D	train	4	4	13	True	False	False	PASS	
430D	/storage9920/home/tinghao.xia/Json_data/Simple_json/430d.json	430D	train	1	1	29	True	False	False	PASS	
433D	/storage9920/home/tinghao.xia/Json_data/Simple_json/433d.json	433D	train	2	2	14	True	False	False	PASS	
434D	/storage9920/home/tinghao.xia/Json_data/Simple_json/434d.json	434D	train	4	4	7	True	False	False	PASS	
435D	/storage9920/home/tinghao.xia/Json_data/Simple_json/435d.json	435D	train	4	4	7	True	False	False	PASS	
437D	/storage9920/home/tinghao.xia/Json_data/Simple_json/437d.json	437D	train	1	1	28	True	False	False	PASS	
438D	/storage9920/home/tinghao.xia/Json_data/Simple_json/438d.json	438D	train	2	2	9	True	False	False	PASS	
439D	/storage9920/home/tinghao.xia/Json_data/Simple_json/439d.json	439D	train	2	2	8	True	False	False	PASS	
462D	/storage9920/home/tinghao.xia/Json_data/Simple_json/462d.json	462D	train	2	2	23	True	False	False	PASS	
464D	/storage9920/home/tinghao.xia/Json_data/Simple_json/464d.json	464D	train	4	4	7	True	False	False	PASS	
466D	/storage9920/home/tinghao.xia/Json_data/Simple_json/466d.json	466D	train	4	4	7	True	False	False	PASS	
468D	/storage9920/home/tinghao.xia/Json_data/Simple_json/468d.json	468D	train	2	2	12	True	False	False	PASS	
469D	/storage9920/home/tinghao.xia/Json_data/Simple_json/469d.json	469D	train	2	2	12	True	False	False	PASS	
470D	/storage9920/home/tinghao.xia/Json_data/Simple_json/470d.json	470D	train	2	2	12	True	False	False	PASS	
471D	/storage9920/home/tinghao.xia/Json_data/Simple_json/471d.json	471D	train	2	2	12	True	False	False	PASS	
472D	/storage9920/home/tinghao.xia/Json_data/Simple_json/472d.json	472D	train	2	2	8	True	False	False	PASS	
480D	/storage9920/home/tinghao.xia/Json_data/Simple_json/480d.json	480D	train	1	1	27	True	False	False	PASS	
483D	/storage9920/home/tinghao.xia/Json_data/Simple_json/483d.json	483D	train	1	1	27	True	False	False	PASS	
486D	/storage9920/home/tinghao.xia/Json_data/Simple_json/486d.json	486D	train	7	7	85	True	False	False	PASS	
488D	/storage9920/home/tinghao.xia/Json_data/Simple_json/488d.json	488D	train	4	4	25	True	False	False	PASS	
4A4R	/storage9920/home/tinghao.xia/Json_data/Simple_json/4a4r.json	4A4R	train	1	1	22	True	True	False	FAIL	NON_ACGU_SEQUENCE
4A4S	/storage9920/home/tinghao.xia/Json_data/Simple_json/4a4s.json	4A4S	train	1	1	22	True	False	False	PASS	
4A4T	/storage9920/home/tinghao.xia/Json_data/Simple_json/4a4t.json	4A4T	train	1	1	22	True	False	False	PASS	
4A4U	/storage9920/home/tinghao.xia/Json_data/Simple_json/4a4u.json	4A4U	train	1	1	22	True	False	False	PASS	
4AOB	/storage9920/home/tinghao.xia/Json_data/Simple_json/4aob.json	4AOB	train	1	1	94	True	False	False	PASS	
4B5R	/storage9920/home/tinghao.xia/Json_data/Simple_json/4b5r.json	4B5R	train	1	1	94	True	False	False	PASS	
4C40	/storage9920/home/tinghao.xia/Json_data/Simple_json/4c40.json	4C40	train	1	1	19	True	False	False	PASS	
4C4Q	/storage9920/home/tinghao.xia/Json_data/Simple_json/4c4q.json	4C4Q	train	1	1	233	True	False	False	PASS	
4CS1	/storage9920/home/tinghao.xia/Json_data/Simple_json/4cs1.json	4CS1	train	1	1	19	True	False	False	PASS	
4DS6	/storage9920/home/tinghao.xia/Json_data/Simple_json/4ds6.json	4DS6	train	1	1	422	True	False	False	PASS	
4E48	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e48.json	4E48	train	3	3	20	True	False	False	PASS	
4E58	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e58.json	4E58	train	3	3	8	True	False	False	PASS	
4E59	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e59.json	4E59	train	2	2	8	True	False	False	PASS	
4E5C	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e5c.json	4E5C	train	2	2	19	True	False	False	PASS	
4E6B	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e6b.json	4E6B	train	4	4	4	True	False	False	PASS	
4E8K	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e8k.json	4E8K	train	2	2	393	True	False	False	PASS	
4E8M	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e8m.json	4E8M	train	1	1	394	True	False	False	PASS	
4E8N	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e8n.json	4E8N	train	1	1	393	True	False	False	PASS	
4E8P	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e8p.json	4E8P	train	1	1	393	True	False	False	PASS	
4E8Q	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e8q.json	4E8Q	train	1	1	393	True	False	False	PASS	
4E8R	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e8r.json	4E8R	train	1	1	393	True	False	False	PASS	
4E8T	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e8t.json	4E8T	train	2	2	393	True	False	False	PASS	
4E8V	/storage9920/home/tinghao.xia/Json_data/Simple_json/4e8v.json	4E8V	train	1	1	393	True	False	False	PASS	
4EN5	/storage9920/home/tinghao.xia/Json_data/Simple_json/4en5.json	4EN5	train	1	1	52	True	False	False	PASS	
4ENA	/storage9920/home/tinghao.xia/Json_data/Simple_json/4ena.json	4ENA	train	1	1	52	True	False	False	PASS	
4ENB	/storage9920/home/tinghao.xia/Json_data/Simple_json/4enb.json	4ENB	train	1	1	52	True	False	False	PASS	
4ENC	/storage9920/home/tinghao.xia/Json_data/Simple_json/4enc.json	4ENC	train	1	1	52	True	False	False	PASS	
4ERJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/4erj.json	4ERJ	train	1	1	161	True	False	False	PASS	
4ERL	/storage9920/home/tinghao.xia/Json_data/Simple_json/4erl.json	4ERL	train	1	1	161	True	False	False	PASS	
4F8U	/storage9920/home/tinghao.xia/Json_data/Simple_json/4f8u.json	4F8U	train	2	2	22	True	False	False	PASS	
4F8V	/storage9920/home/tinghao.xia/Json_data/Simple_json/4f8v.json	4F8V	train	2	2	21	True	False	False	PASS	
4FAQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/4faq.json	4FAQ	train	1	1	396	True	False	False	PASS	
