PDB_ID	RELEASE_DATE	INITIAL_SPLIT	FINAL_SPLIT	FINAL_STATUS	EXCLUSION_REASON	EVALUATE_CHAIN_IDS	MASKED_CHAIN_IDS	TARGET_DIRECTORY
3FU2	2009-03-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3fu2
3FWO	2010-01-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3fwo
3G4M	2009-06-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3g4m
3G78	2010-02-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3g78
3GAO	2009-06-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gao
3GCA	2009-03-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gca
3GER	2009-06-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3ger
3GES	2009-06-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3ges
3GLP	2009-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3glp
3GM7	2009-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gm7
3GOG	2009-06-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gog
3GOT	2009-06-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3got
3GS1	2009-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gs1
3GS5	2009-04-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gs5
3GS8	2009-04-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gs8
3GVN	2009-07-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gvn
3GX2	2010-01-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gx2
3GX3	2010-01-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gx3
3GX5	2010-01-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gx5
3GX6	2010-01-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gx6
3GX7	2010-01-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3gx7
3HGA	2009-08-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3hga
3IBK	2010-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3ibk
3IGI	2009-12-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3igi
3IQN	2010-08-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3iqn
3IQP	2010-08-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3iqp
3IQR	2010-08-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3iqr
3IVN	2010-01-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3ivn
3IZD	2010-12-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3izd
3J28	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j28
3J29	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j29
3J2A	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j2a
3J2B	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j2b
3J2C	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j2c
3J2D	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j2d
3J2E	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j2e
3J2F	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j2f
3J2G	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j2g
3J2H	2013-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3j2h
3JQ4	2010-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3jq4
3JXQ	2010-02-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3jxq
3JXR	2010-02-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3jxr
3K1V	2009-10-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3k1v
3L0U	2010-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3l0u
3LA5	2010-01-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3la5
3LOA	2010-08-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3loa
3MEI	2011-01-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3mei
3MIJ	2011-02-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3mij
3MJ3	2010-05-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3mj3
3MJA	2010-05-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3mja
3MJB	2010-05-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3mjb
3ND3	2011-09-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3nd3
3ND4	2011-09-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3nd4
3NJ6	2010-08-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3nj6
3NJ7	2010-08-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3nj7
3NPN	2010-10-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3npn
3NPQ	2010-10-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3npq
3OWI	2010-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3owi
3OWW	2010-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3oww
3OWZ	2010-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3owz
3OX0	2010-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3ox0
3OXB	2010-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3oxb
3OXD	2010-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3oxd
3OXE	2010-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3oxe
3OXJ	2010-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3oxj
3OXM	2010-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3oxm
3P22	2010-12-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3p22
3P4A	2011-01-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3p4a
3P4B	2011-01-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3p4b
3P4C	2011-01-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3p4c
3P4D	2011-01-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3p4d
3P59	2011-04-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3p59
3PDR	2011-02-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3pdr
3PHP	1998-10-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3php
3Q3Z	2011-05-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3q3z
3Q50	2011-05-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3q50
3Q51	2011-05-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3q51
3R1C	2011-06-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3r1c
3R1D	2011-06-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3r1d
3R1E	2011-06-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3r1e
3R4F	2011-04-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3r4f
3RG5	2011-06-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3rg5
3RKF	2011-08-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3rkf
3S49	2011-06-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3s49
3S4P	2011-09-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3s4p
3S7C	2012-04-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3s7c
3S8U	2012-04-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3s8u
3SD3	2011-09-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3sd3
3SJ2	2011-08-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3sj2
3SKI	2011-08-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3ski
3SKL	2011-08-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3skl
3SKR	2011-08-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3skr
3SKT	2011-08-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3skt
3SKW	2011-08-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3skw
3SKZ	2011-08-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3skz
3SLM	2011-08-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3slm
3SLQ	2011-08-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3slq
3SUH	2011-09-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3suh
3SUX	2011-09-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3sux
3SUY	2011-09-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3suy
3SYW	2012-04-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3syw
3SZX	2012-04-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3szx
3T4B	2011-10-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3t4b
3TD0	2011-12-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3td0
3TD1	2011-12-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3td1
3TRA	1987-11-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3tra
3TZR	2012-03-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3tzr
3VRS	2012-05-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3vrs
3WRU	2014-11-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3wru
3ZD4	2012-12-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3zd4
3ZD5	2012-12-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3zd5
3ZP8	2013-03-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/3zp8
402D	1998-06-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/402d
405D	1999-01-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/405d
406D	1999-02-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/406d
409D	1999-01-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/409d
413D	1998-07-10	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/413d
420D	1999-01-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/420d
422D	2003-06-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/422d
429D	1999-03-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/429d
430D	1998-10-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/430d
433D	1998-12-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/433d
434D	1999-06-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/434d
435D	1999-06-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/435d
437D	1998-12-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/437d
438D	1999-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/438d
439D	2001-09-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/439d
462D	1999-12-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/462d
464D	1999-08-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/464d
466D	1999-08-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/466d
468D	1999-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/468d
469D	1999-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/469d
470D	1999-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/470d
471D	1999-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/471d
472D	2000-11-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/472d
480D	1999-10-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/480d
483D	1999-10-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/483d
486D	1999-10-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/486d
488D	2000-03-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/488d
4A4R	2012-05-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4a4r
4A4S	2012-05-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4a4s
4A4T	2012-05-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4a4t
4A4U	2012-05-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4a4u
4AOB	2012-05-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4aob
4B5R	2013-01-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4b5r
4C40	2013-11-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4c40
4C4Q	2013-10-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4c4q
4CS1	2014-11-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4cs1
4DS6	2012-04-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4ds6
4E48	2012-07-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e48
4E58	2012-12-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e58
4E59	2012-12-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e59
4E5C	2012-07-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e5c
4E6B	2012-07-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e6b
4E8K	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e8k
4E8M	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e8m
4E8N	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e8n
4E8P	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e8p
4E8Q	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e8q
4E8R	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e8r
4E8T	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e8t
4E8V	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4e8v
4EN5	2012-05-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4en5
4ENA	2012-05-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4ena
4ENB	2012-05-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4enb
4ENC	2012-05-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4enc
4ERJ	2012-07-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4erj
4ERL	2012-07-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4erl
4F8U	2012-08-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4f8u
4F8V	2012-08-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4f8v
4FAQ	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4faq
4FAR	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4far
4FAU	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4fau
4FAW	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4faw
4FAX	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4fax
4FB0	2012-11-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4fb0
4FE5	2012-06-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4fe5
4FEJ	2013-02-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4fej
4FEL	2013-02-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4fel
4FEN	2013-02-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4fen
4FEO	2013-02-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4feo
4FEP	2013-02-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4fep
4FNJ	2012-10-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4fnj
4FRG	2012-10-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4frg
4FRN	2012-10-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4frn
4G6P	2012-08-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4g6p
4G6R	2012-08-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4g6r
4G6S	2012-08-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4g6s
4GMA	2012-10-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4gma
4GPW	2013-04-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4gpw
4GPX	2013-04-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4gpx
4GPY	2013-04-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4gpy
4GXY	2012-10-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4gxy
4IQS	2013-12-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4iqs
4J50	2013-02-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4j50
4JAB	2014-01-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4jab
4JAH	2014-01-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4jah
4JF2	2013-04-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4jf2
4JIY	2013-09-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4jiy
4JRC	2013-04-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4jrc
4JRD	2013-06-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4jrd
4JRT	2013-06-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4jrt
4K27	2013-11-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4k27
4K31	2013-07-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4k31
4K32	2013-07-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4k32
4KQY	2013-08-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4kqy
4KYY	2013-06-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4kyy
4KZ2	2013-10-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4kz2
4L81	2014-05-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4l81
4LVV	2014-03-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4lvv
4LVW	2014-03-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4lvw
4LVX	2014-03-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4lvx
4LVY	2014-03-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4lvy
4LVZ	2014-03-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4lvz
4LW0	2014-03-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4lw0
4LX5	2014-07-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4lx5
4LX6	2014-07-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4lx6
4MCE	2014-09-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4mce
4MCF	2014-11-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4mcf
4MEG	2013-10-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4meg
4MEH	2013-10-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4meh
4MGM	2013-10-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4mgm
4MGN	2013-10-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4mgn
4MS9	2014-02-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4ms9
4MSB	2014-02-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4msb
4MSR	2014-02-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4msr
4NFO	2014-07-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nfo
4NFP	2014-07-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nfp
4NFQ	2014-07-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nfq
4NLF	2014-11-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nlf
4NMG	2014-11-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nmg
4NXH	2014-12-10	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nxh
4NYA	2014-06-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nya
4NYB	2014-06-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nyb
4NYC	2014-06-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nyc
4NYD	2014-06-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nyd
4NYG	2014-06-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4nyg
4O41	2014-07-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4o41
4OJI	2014-07-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4oji
4OQU	2014-06-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4oqu
4P20	2014-05-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4p20
4P3S	2016-05-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4p3s
4P3T	2016-05-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4p3t
4P3U	2016-05-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4p3u
4P43	2016-05-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4p43
4P5J	2014-06-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4p5j
4P8Z	2014-05-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4p8z
4P97	2015-03-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4p97
4P9R	2014-05-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4p9r
4PCJ	2014-10-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4pcj
4PCO	2015-10-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4pco
4PDQ	2015-01-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/4pdq
